Issue ID,Issue Labels,Issue URL,Issue Title,Issue create date,Issue closed date,PR ID,PR URL,PR Title,PR create date,PR closed date,Bug duration,Fix loc,Fix files,Fix modules,Bug priority,Reopen?
110097,"{'I-slow', 'C-optimization', 'T-compiler', 'C-bug', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/110097,"missed optimization for `if let`, even though equivalent match is optimized",2023-04-08T23:11:51Z,2024-03-08T09:33:01Z,120268,https://github.com/rust-lang/rust/pull/120268,Replace the default branch with an unreachable branch If it is the last variant,2024-01-23 12:37,2024-03-08 09:33,334,1551,"['patch.rs', 'terminator.rs', 'uninhabited_enum_branching.rs', 'uninhabited_enum_default_branch.rs', 'funky_arms.float_to_exponential_common.GVN.panic-abort.diff', 'funky_arms.float_to_exponential_common.GVN.panic-unwind.diff', 'issue_59352.num_to_digit.PreCodegen.after.panic-abort.mir', 'issue_59352.num_to_digit.PreCodegen.after.panic-unwind.mir', 'issue_117368_print_invalid_constant.main.GVN.32bit.panic-abort.diff', 'issue_117368_print_invalid_constant.main.GVN.32bit.panic-unwind.diff', 'issue_117368_print_invalid_constant.main.GVN.64bit.panic-abort.diff', 'issue_117368_print_invalid_constant.main.GVN.64bit.panic-unwind.diff', 'separate_const_switch.identity.JumpThreading.diff', 'separate_const_switch.too_complex.JumpThreading.diff', 'simplify_locals_fixedpoint.foo.SimplifyLocals-final.panic-abort.diff', 'simplify_locals_fixedpoint.foo.SimplifyLocals-final.panic-unwind.diff', 'uninhabited_enum_branching.byref.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.byref.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.custom_discriminant.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.custom_discriminant.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.otherwise_t1.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.otherwise_t1.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.otherwise_t2.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.otherwise_t2.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.otherwise_t3.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.otherwise_t3.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.otherwise_t4.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.otherwise_t4.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.otherwise_t4_uninhabited_default.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.otherwise_t4_uninhabited_default.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.otherwise_t4_uninhabited_default_2.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.otherwise_t4_uninhabited_default_2.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.otherwise_t5_uninhabited_default.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.otherwise_t5_uninhabited_default.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_enum_branching.rs', 'uninhabited_enum_branching.simple.UninhabitedEnumBranching.panic-abort.diff', 'uninhabited_enum_branching.simple.UninhabitedEnumBranching.panic-unwind.diff', 'uninhabited_fallthrough_elimination.keep_fallthrough.UninhabitedEnumBranching.diff']","['compiler/rustc_middle/src/mir', 'compiler/rustc_middle/src/mir', 'compiler/rustc_mir_transform/src', 'tests/codegen/enum', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/issues', 'tests/mir-opt/issues', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt']",,0
109931,"{'A-impl-trait', 'T-rustdoc', 'A-async-await', 'regression-from-stable-to-beta', 'C-bug', 'AsyncAwait-Triaged'}",https://github.com/rust-lang/rust/issues/109931,Rustdoc lists empty opaque type for async fn,2023-04-04T09:48:11Z,2023-04-17T04:42:45Z,,,,,,12,,,,,0
109892,"{'A-trait-system', 'P-high', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/109892,"`FnPtr` blanket impls cause ""multiple applicable items in scope"" for unrelated types.",2023-04-03T13:37:58Z,2023-04-04T01:12:21Z,109896,https://github.com/rust-lang/rust/pull/109896,Never consider int and float vars for `FnPtr` candidates,2023-04-03 15:28,2023-04-04 01:12,0,32,"['candidate_assembly.rs', 'mod.rs', 'fn-ptr-trait-int-float-infer-var.rs']","['compiler/rustc_trait_selection/src/traits/select', 'compiler/rustc_trait_selection/src/traits/select', 'tests/ui/fn']",P-high,0
109799,"{'T-types', 'T-compiler', 'C-bug', 'A-implied-bounds'}",https://github.com/rust-lang/rust/issues/109799,incomplete normalization in implied bounds,2023-03-31T02:15:48Z,2024-01-18T16:38:35Z,,,,,,293,,,,,0
109654,"{'A-inference', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/109654,member constraints leak through InferCtxt snapshots,2023-03-27T07:29:54Z,2024-12-21T15:18:17Z,134501,https://github.com/rust-lang/rust/pull/134501,handle member constraints directly in the mir type checker,2024-12-19 09:09,2024-12-21 15:18,635,891,"['member_constraints.rs', 'mod.rs', 'constraint_conversion.rs', 'mod.rs', 'opaque_types.rs', 'universal_regions.rs', 'query_response.rs', 'mod.rs', 'mod.rs', 'mod.rs', 'canonical.rs', 'mod.rs', 'delegate.rs', 'outlives_bounds.rs', 'mod.rs']","['compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src/region_infer', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src', 'compiler/rustc_infer/src/infer/canonical', 'compiler/rustc_infer/src/infer', 'compiler/rustc_infer/src/infer/opaque_types', 'compiler/rustc_infer/src/infer/region_constraints', 'compiler/rustc_middle/src/infer', 'compiler/rustc_middle/src/infer', 'compiler/rustc_trait_selection/src/solve', 'compiler/rustc_trait_selection/src/traits', 'compiler/rustc_trait_selection/src/traits/query/type_op']",,0
109591,"{'A-impl-trait', 'C-bug'}",https://github.com/rust-lang/rust/issues/109591,Unnecessary lifetime error,2023-03-25T12:20:56Z,2023-03-27T22:54:31Z,,,,,,2,,,,,0
109502,"{'A-testsuite', 'E-medium', 'E-mentor', 'T-compiler', 'E-help-wanted', 'A-mir-opt', 'A-contributor-roadblock'}",https://github.com/rust-lang/rust/issues/109502,mir-opt tests generate an excessive amount of output,2023-03-22T21:39:53Z,2023-08-27T20:09:44Z,,,,,,157,,,,,0
109420,"{'I-ICE', 'T-compiler', 'C-bug', 'A-borrow-checker', 'A-type-system'}",https://github.com/rust-lang/rust/issues/109420,ICE with Indicatif crate: cannot relate bound region,2023-03-21T00:04:01Z,2023-03-21T16:15:17Z,,,,,,0,,,,,0
109339,"{'I-ICE', 'T-compiler', 'C-bug', 'A-borrow-checker', 'regression-from-stable-to-stable', 'A-type-system'}",https://github.com/rust-lang/rust/issues/109339,"cannot relate bound region: `ReLateBound(DebruijnIndex(0), BoundRegion { var: 0, kind: BrNamed(DefId(0:199 ~ dev_remenants[a0e3]::is_ignored::'), ') }) <= '_#3r`",2023-03-19T04:54:54Z,2023-03-21T16:22:27Z,,,,,,2,,,,,0
109296,"{'I-ICE', 'P-medium', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/109296,ICE: `const variables should not be hashed` /  `cannot relate consts of different types`,2023-03-18T08:30:49Z,2023-03-21T23:41:15Z,109336,https://github.com/rust-lang/rust/pull/109336,Constrain const vars to error if const types are mismatched,2023-03-19 02:38,2023-03-21 23:41,3,64,"['combine.rs', 'mod.rs', 'bad-subst-const-kind.rs', 'bad-subst-const-kind.stderr', 'bad-const-wf-doesnt-specialize.rs', 'bad-const-wf-doesnt-specialize.stderr']","['compiler/rustc_infer/src/infer', 'compiler/rustc_trait_selection/src/traits/specialize', 'tests/ui/const-generics', 'tests/ui/const-generics', 'tests/ui/specialization/min_specialization', 'tests/ui/specialization/min_specialization']",P-medium,0
109289,"{'A-mir-opt', 'A-debuginfo', 'C-bug', 'A-mir-opt-inlining'}",https://github.com/rust-lang/rust/issues/109289,MIR inlining breaks --remap-path-prefix,2023-03-18T03:51:06Z,2023-03-24T22:16:40Z,,,,,,6,,,,,0
109271,"{'A-lifetimes', 'A-closures', 'D-papercut', 'T-compiler', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/109271,"Detect unused ""passing `self` into closure"" pattern to side-step borrow checker",2023-03-17T16:19:35Z,2023-04-20T01:49:13Z,110061,https://github.com/rust-lang/rust/pull/110061,Add suggestion to use closure argument instead of a capture on borrowck error,2023-04-07 18:56,2023-04-20 01:49,33,508,"['borrowck_errors.rs', 'conflict_errors.rs', 'hir.rs', 'feature-self-return-type.stderr', 'issue-61949-self-return-type.stderr', 'issue-109271-pass-self-into-closure.fixed', 'issue-109271-pass-self-into-closure.rs', 'issue-109271-pass-self-into-closure.stderr', 'generic-slice.stderr', 'auto-trait-regions.drop_tracking.stderr', 'auto-trait-regions.drop_tracking_mir.stderr', 'auto-trait-regions.no_drop_tracking.stderr', 'auto-trait-regions.stderr', 'issue-69314.stderr', 'adt-brace-enums.stderr', 'adt-brace-structs.stderr', 'adt-nullary-enums.stderr', 'adt-tuple-enums.stderr', 'adt-tuple-struct-calls.stderr', 'adt-tuple-struct.stderr', 'fns.stderr', 'method-call.stderr', 'method-ufcs-3.stderr', 'issue-18118.stderr']","['compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_hir/src', 'tests/ui/async-await', 'tests/ui/async-await', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/consts/const-eval', 'tests/ui/generator', 'tests/ui/generator', 'tests/ui/generator', 'tests/ui/generator', 'tests/ui/lifetimes', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/static']",,0
109260,"{'A-lints', 'A-MIR', 'T-compiler', 'A-const-eval', 'S-has-mcve', 'C-bug', 'L-unconditional_panic'}",https://github.com/rust-lang/rust/issues/109260,`unconditional_panic` array bounds check doesn't work through `Deref`,2023-03-17T11:41:21Z,2024-10-06T13:45:15Z,,,,,,569,,,,,0
108952,"{'I-ICE', 'glacier', 'E-needs-test', 'T-compiler', 'S-has-mcve', 'C-bug', 'A-const-generics', 'F-adt_const_params'}",https://github.com/rust-lang/rust/issues/108952,ICE in adt_const_params: panicked at 'const parameter types cannot be generic',2023-03-09T20:53:00Z,2023-11-11T08:39:54Z,,,,,,246,,,,,0
108810,"{'C-cleanup', 'T-compiler', 'E-medium', 'A-type-system'}",https://github.com/rust-lang/rust/issues/108810,creating a `TypeErrCtxt` should only be possible if we emit an error,2023-03-06T13:08:57Z,2023-04-13T18:18:00Z,,,,,,38,,,,,0
108639,"{'A-NLL', 'T-types', 'NLL-complete', 'C-bug', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/108639,error promoting type-tests from closures part 2,2023-03-02T04:41:11Z,2023-03-07T06:49:36Z,108691,https://github.com/rust-lang/rust/pull/108691,fix multiple issues when promoting type-test subject,2023-03-03 05:13,2023-03-07 06:49,5,368,"['nll.rs', 'mod.rs', 'constraint_conversion.rs', 'free_region_relations.rs', 'query.rs', 'type-test-subject-non-trivial-region.rs', 'type-test-subject-opaque-1.rs', 'type-test-subject-opaque-2.rs', 'type-test-subject-unnamed-region.rs', 'projection-one-region-closure.stderr', 'projection-one-region-trait-bound-closure.stderr', 'projection-two-region-trait-bound-closure.stderr']","['compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src/region_infer', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_middle/src/mir', 'tests/ui/nll/closure-requirements', 'tests/ui/nll/closure-requirements', 'tests/ui/nll/closure-requirements', 'tests/ui/nll/closure-requirements', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives']",,0
108635,"{'A-NLL', 'T-types', 'NLL-complete', 'C-bug', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/108635,error promoting type-tests from closures,2023-03-02T03:28:21Z,2023-03-07T06:49:35Z,108691,https://github.com/rust-lang/rust/pull/108691,fix multiple issues when promoting type-test subject,2023-03-03 05:13,2023-03-07 06:49,5,368,"['nll.rs', 'mod.rs', 'constraint_conversion.rs', 'free_region_relations.rs', 'query.rs', 'type-test-subject-non-trivial-region.rs', 'type-test-subject-opaque-1.rs', 'type-test-subject-opaque-2.rs', 'type-test-subject-unnamed-region.rs', 'projection-one-region-closure.stderr', 'projection-one-region-trait-bound-closure.stderr', 'projection-two-region-trait-bound-closure.stderr']","['compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src/region_infer', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_middle/src/mir', 'tests/ui/nll/closure-requirements', 'tests/ui/nll/closure-requirements', 'tests/ui/nll/closure-requirements', 'tests/ui/nll/closure-requirements', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives']",,0
108592,"{'T-types', 'A-impl-trait', 'P-high', 'T-compiler', 'C-bug', 'regression-from-stable-to-stable'}",https://github.com/rust-lang/rust/issues/108592,impl Trait lifetimes regression 1.67 part 2,2023-03-01T06:19:10Z,2023-04-20T06:14:53Z,110399,https://github.com/rust-lang/rust/pull/110399,Account for opaque variance in outlives,2023-04-16 10:43,2023-04-20 06:14,49,129,"['components.rs', 'obligations.rs', 'verify.rs', 'issue-108591.rs', 'issue-108592.rs']","['compiler/rustc_infer/src/infer/outlives', 'compiler/rustc_infer/src/infer/outlives', 'compiler/rustc_infer/src/infer/outlives', 'tests/ui/impl-trait', 'tests/ui/impl-trait']",P-high,0
108591,"{'T-types', 'A-impl-trait', 'P-high', 'T-compiler', 'C-bug', 'regression-from-stable-to-stable'}",https://github.com/rust-lang/rust/issues/108591,impl Trait lifetimes regression 1.67,2023-03-01T05:50:44Z,2023-04-20T06:14:52Z,110399,https://github.com/rust-lang/rust/pull/110399,Account for opaque variance in outlives,2023-04-16 10:43,2023-04-20 06:14,50,129,"['components.rs', 'obligations.rs', 'verify.rs', 'issue-108591.rs', 'issue-108592.rs']","['compiler/rustc_infer/src/infer/outlives', 'compiler/rustc_infer/src/infer/outlives', 'compiler/rustc_infer/src/infer/outlives', 'tests/ui/impl-trait', 'tests/ui/impl-trait']",P-high,0
108360,"{'A-mir-opt', 'requires-nightly', 'C-bug'}",https://github.com/rust-lang/rust/issues/108360,Unsound mir-opt level 4 with loops and `.try_into().unwrap_or()`,2023-02-22T19:46:11Z,2023-02-23T12:21:54Z,,,,,,0,,,,,0
108329,"{'I-ICE', 'glacier', 'T-compiler', 'C-bug', 'F-generic_const_exprs', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/108329,nightly rustc crash with `generic_const_exprs`,2023-02-22T00:29:50Z,2023-03-04T11:51:15Z,,,,,,10,,,,,0
108271,"{'I-ICE', 'glacier', 'P-medium', 'F-associated_const_equality', 'T-compiler', 'C-bug', 'regression-from-stable-to-stable', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/108271,`feature(associated_const_equality)` allows const arguments to generic const parameters,2023-02-20T15:31:05Z,2024-03-18T23:27:34Z,121258,https://github.com/rust-lang/rust/pull/121258,Reject overly generic assoc const binding types,2024-02-18 10:02,2024-03-18 23:27,392,474,"['messages.ftl', 'bounds.rs', 'errors.rs', 'assoc-const-eq-bound-var-in-ty-not-wf.rs', 'assoc-const-eq-bound-var-in-ty-not-wf.stderr', 'assoc-const-eq-bound-var-in-ty.rs', 'assoc-const-eq-esc-bound-var-in-ty.rs', 'assoc-const-eq-esc-bound-var-in-ty.stderr', 'assoc-const-eq-param-in-ty.rs', 'assoc-const-eq-param-in-ty.stderr']","['compiler/rustc_hir_analysis', 'compiler/rustc_hir_analysis/src/astconv', 'compiler/rustc_hir_analysis/src', 'tests/ui/associated-consts', 'tests/ui/associated-consts', 'tests/ui/associated-consts', 'tests/ui/associated-consts', 'tests/ui/associated-consts', 'tests/ui/associated-consts', 'tests/ui/associated-consts']",P-medium,0
108166,"{'A-mir-opt', 'C-bug'}",https://github.com/rust-lang/rust/issues/108166,Miscompilation of libcore with -Zmir-opt-level=3,2023-02-17T15:51:53Z,2023-02-23T09:20:07Z,108208,https://github.com/rust-lang/rust/pull/108208,Correctly handle aggregates in DataflowConstProp,2023-02-18 10:20,2023-02-23 09:20,5,129,"['dataflow_const_prop.rs', 'enum.multiple.DataflowConstProp.diff', 'enum.rs', 'enum.simple.DataflowConstProp.diff']","['compiler/rustc_mir_transform/src', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop']",,0
108152,"{'I-ICE', 'T-compiler', 'C-bug', 'F-generic_const_exprs', 'A-const-generics', 'E-needs-mcve'}",https://github.com/rust-lang/rust/issues/108152,ICE: collection encountered polymorphic constant,2023-02-17T02:47:00Z,2023-03-16T14:38:43Z,,,,,,27,,,,,0
108068,"{'I-slow', 'A-codegen', 'C-enhancement', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/108068,Improve codegen of large Copy parameters under CopyProp to match DestinationPropagation,2023-02-15T00:04:23Z,2023-07-20T16:57:03Z,113758,https://github.com/rust-lang/rust/pull/113758,Turn copy into moves during DSE.,2023-07-16 13:48,2023-07-20 16:57,155,161,"['liveness.rs', 'mod.rs', 'dead_store_elimination.rs', 'iter-repeat-n-trivial-drop.rs', 'move-operands.rs', 'call_arg_copy.move_simple.DeadStoreElimination.panic-abort.diff', 'call_arg_copy.move_simple.DeadStoreElimination.panic-unwind.diff', 'call_arg_copy.rs', 'dyn_trait.get_query.Inline.panic-abort.diff', 'dyn_trait.get_query.Inline.panic-unwind.diff', 'dyn_trait.try_execute_query.Inline.panic-abort.diff', 'dyn_trait.try_execute_query.Inline.panic-unwind.diff', 'inline_into_box_place.main.Inline.panic-abort.diff', 'inline_into_box_place.main.Inline.panic-unwind.diff', 'inline_trait_method_2.test2.Inline.after.panic-abort.mir', 'inline_trait_method_2.test2.Inline.after.panic-unwind.mir', 'issue_101973.inner.ConstProp.panic-abort.diff', 'issue_101973.inner.ConstProp.panic-unwind.diff', 'issue_59352.num_to_digit.PreCodegen.after.panic-abort.mir', 'issue_59352.num_to_digit.PreCodegen.after.panic-unwind.mir', 'checked_ops.checked_shl.PreCodegen.after.mir', 'loops.int_range.PreCodegen.after.mir', 'range_iter.inclusive_loop.PreCodegen.after.panic-abort.mir', 'range_iter.inclusive_loop.PreCodegen.after.panic-unwind.mir', 'range_iter.range_inclusive_iter_next.PreCodegen.after.panic-abort.mir', 'range_iter.range_inclusive_iter_next.PreCodegen.after.panic-unwind.mir', 'slice_index.slice_index_range.PreCodegen.after.panic-abort.mir', 'slice_index.slice_index_range.PreCodegen.after.panic-unwind.mir', 'slice_iter.slice_iter_mut_next_back.PreCodegen.after.panic-abort.mir', 'slice_iter.slice_iter_mut_next_back.PreCodegen.after.panic-unwind.mir', 'slice_iter.slice_iter_next.PreCodegen.after.panic-abort.mir', 'slice_iter.slice_iter_next.PreCodegen.after.panic-unwind.mir']","['compiler/rustc_mir_dataflow/src/impls', 'compiler/rustc_mir_dataflow/src/impls', 'compiler/rustc_mir_transform/src', 'tests/codegen', 'tests/codegen', 'tests/mir-opt/dead-store-elimination', 'tests/mir-opt/dead-store-elimination', 'tests/mir-opt/dead-store-elimination', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/issues', 'tests/mir-opt/issues', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen']",,0
107898,"{'I-ICE', 'T-compiler', 'C-bug', 'F-generic_const_exprs', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/107898,"`super_relate_consts` `ty` field equality assert doesnt support `<T, const N: T>`",2023-02-10T17:38:55Z,2023-02-15T08:48:41Z,107940,https://github.com/rust-lang/rust/pull/107940,use semantic equality for const param type equality assertion ,2023-02-11 23:06,2023-02-15 08:48,4,262,"['combine.rs', 'mod.rs', 'relate.rs', 'misc.rs', 'mod.rs', 'relate_ty_with_infer_1.rs', 'relate_ty_with_infer_2.rs']","['compiler/rustc_infer/src/infer', 'compiler/rustc_middle/src/query', 'compiler/rustc_middle/src/ty', 'compiler/rustc_trait_selection/src/traits', 'compiler/rustc_trait_selection/src/traits', 'tests/ui/const-generics/generic_const_exprs/const_kind_expr', 'tests/ui/const-generics/generic_const_exprs/const_kind_expr']",,0
