Issue ID,Issue Labels,Issue URL,Status,Found by,Symptoms,Test validity,Stage,Bug Cause,# Affected module,Issue Title,Issue create date,Issue closed date,PR ID,PR URL,PR Title,PR create date,PR closed date,Bug duration,Fix loc,Fix files,Fix modules,Bug priority,Reopen?,Test case (original),Test case (reduced),core,async,dyn,std,Lifetime,trait,flag,command,unstable features
96572,"{'I-ICE', 'F-type_alias_impl_trait', 'glacier', 'A-impl-trait', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/96572,valid,developer,1. Crash-Front-end Panic,valid,3. MIR-MIR Transform,1. Type-Opaque Types,6,"TAIT: ""unconstrained opaque type"" error even if it's constrained",2022-04-30T03:49:02Z,2022-09-20T15:49:45Z,99806,https://github.com/rust-lang/rust/pull/99806,Allow patterns to constrain the hidden type of opaque types,2022/7/27 12:10,2022/9/20 15:49,143,563,"['conflict_errors.rs', 'mod.rs', 'mutability_errors.rs', 'lib.rs', 'places_conflict.rs', 'prefixes.rs', 'mod.rs', 'base.rs', 'value_and_place.rs', 'place.rs', 'projection.rs', 'check.rs', 'qualifs.rs', 'promote_consts.rs', 'mod.rs', 'syntax.rs', 'tcx.rs', 'visit.rs', 'as_place.rs', 'as_rvalue.rs', 'as_temp.rs', 'into.rs', 'mod.rs', 'simplify.rs', 'test.rs', 'util.rs', 'scope.rs', 'expr.rs', 'mod.rs', 'usefulness.rs', 'elaborate_drops.rs', 'abs_domain.rs', 'cross_inference_pattern_bug.rs', 'cross_inference_pattern_bug.stderr', 'cross_inference_pattern_bug_no_type.rs', 'cross_inference_pattern_bug_no_type.stderr', 'issue-96572-unconstrained-mismatch.rs', 'issue-96572-unconstrained-mismatch.stderr', 'issue-96572-unconstrained.rs', 'qualify_min_const_fn.rs']","['compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_codegen_cranelift/src', 'compiler/rustc_codegen_cranelift/src', 'compiler/rustc_codegen_ssa/src/mir', 'compiler/rustc_const_eval/src/interpret', 'compiler/rustc_const_eval/src/transform/check_consts', 'compiler/rustc_const_eval/src/transform/check_consts', 'compiler/rustc_const_eval/src/transform', 'compiler/rustc_middle/src/mir', 'compiler/rustc_middle/src/mir', 'compiler/rustc_middle/src/mir', 'compiler/rustc_middle/src/mir', 'compiler/rustc_mir_build/src/build/expr', 'compiler/rustc_mir_build/src/build/expr', 'compiler/rustc_mir_build/src/build/expr', 'compiler/rustc_mir_build/src/build/expr', 'compiler/rustc_mir_build/src/build/matches', 'compiler/rustc_mir_build/src/build/matches', 'compiler/rustc_mir_build/src/build/matches', 'compiler/rustc_mir_build/src/build/matches', 'compiler/rustc_mir_build/src/build', 'compiler/rustc_mir_build/src/thir/cx', 'compiler/rustc_mir_build/src/thir/pattern', 'compiler/rustc_mir_build/src/thir/pattern', 'compiler/rustc_mir_dataflow/src', 'compiler/rustc_mir_dataflow/src/move_paths', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/tools/clippy/clippy_utils/src']",,1,"#![feature(type_alias_impl_trait)]
 
 fn main() {
 type T = impl Copy;
 let foo: T = (1u32, 2u32);
 let (a, b): (u32, u32) = foo;
 }","#![feature(type_alias_impl_trait)]
 
 fn main() {
 type T = impl Copy;
 let foo: T = (1u32, 2u32);
 let (a, b): (u32, u32) = foo;
 }",,,,,,,,,#![feature(type_alias_impl_trait)]
96564,"{'T-compiler', 'F-type_alias_impl_trait', 'C-bug', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/96564,valid,members,2. Correctness Issues-Completeness Issues,,5. Utils: Middle & ty utils & apfloat & metadata &macros,1. Type-Opaque Types,1,type-alias-impl-trait with lifetime param can't be used in fn input,2022-04-29T21:22:03Z,2022-05-11T08:47:52Z,96903,https://github.com/rust-lang/rust/pull/96903,Use lifetimes on type-alias-impl-trait used in function signatures to infer output type lifetimes,2022/5/10 14:54,2022/5/11 8:47,11,19,"['fold.rs', 'constrain_inputs.rs']","['compiler/rustc_middle/src/ty', 'src/test/ui/type-alias-impl-trait']",,0,"#![feature(type_alias_impl_trait)]
 type Ty<'a> = impl FnOnce() -> &'a str;
 fn defining(s: &str) -> Ty<'_> { move || s }
 fn execute(ty: Ty<'_>) -> &str { ty() }","#![feature(type_alias_impl_trait)]
 type Ty<'a> = impl FnOnce() -> &'a str;
 fn defining(s: &str) -> Ty<'_> { move || s }
 fn execute(ty: Ty<'_>) -> &str { ty() }",,,,,1,FnOnce,,,#![feature(type_alias_impl_trait)]
96540,"{'A-lifetimes', 'A-impl-trait', 'P-high', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/96540,valid,members,2. Correctness Issues-Completeness Issues,,1. AST,2. Ownership-Lifetime,1,regression from error on elided lifetime in path in `-> impl Trait<...>`,2022-04-29T02:50:44Z,2022-04-30T00:45:44Z,96559,https://github.com/rust-lang/rust/pull/96559,Use the correct lifetime binder for elided lifetimes in path.,2022/4/29 16:51,2022/4/30 0:45,0,44,"['late.rs', 'elided-lifetime-in-path-in-impl-Fn.rs']","['compiler/rustc_resolve/src', 'src/test/ui/lifetimes']",P-high,0,"use std::marker::PhantomData;
 
 struct Foo<'a>(PhantomData<&'a ()>);
 
 fn foo() -> impl Fn(Foo) {
 |_| ()
 }
 
 fn main() {}","use std::marker::PhantomData;
 
 struct Foo<'a>(PhantomData<&'a ()>);
 
 fn foo() -> impl Fn(Foo) {
 |_| ()
 }
 
 fn main() {}",,,,1,1,,,,
96460,"{'P-high', 'A-inference', 'A-impl-trait'}",https://github.com/rust-lang/rust/issues/96460,valid,developer,2. Correctness Issues-Soundness Issues,,2. HIR-type & wf check,1. Type-Opaque Types,1,impl trait: code that doesn't constrain a RPIT infers `()`? ,2022-04-27T01:49:20Z,2022-04-29T11:58:28Z,96516,https://github.com/rust-lang/rust/pull/96516,Revert diagnostic duplication and accidental stabilization,2022/4/28 13:32,2022/4/29 11:58,2,693,"['check.rs', 'impl-trait-return-missing-constraint.rs', 'impl-trait-return-missing-constraint.stderr', 'conservative_impl_trait.rs', 'conservative_impl_trait.stderr', 'rp_impl_trait_fail.rs', 'rp_impl_trait_fail.stderr', 'issue-88653.rs', 'issue-88653.stderr', 'type-mismatch-signature-deduction.rs', 'type-mismatch-signature-deduction.stderr', 'bound-normalization-fail.rs', 'bound-normalization-fail.stderr', 'cross-return-site-inference.rs', 'cross-return-site-inference.stderr', 'fallback_inference.rs', 'fallback_inference.stderr', 'issue-72911.rs', 'issue-72911.stderr', 'issue-67830.stderr', 'issue-88236-2.stderr', 'must_outlive_least_region_or_bound.nll.stderr', 'must_outlive_least_region_or_bound.rs', 'must_outlive_least_region_or_bound.stderr', 'nested-return-type2-tait.rs', 'nested-return-type2-tait.stderr', 'type_parameters_captured.nll.stderr', 'type_parameters_captured.rs', 'type_parameters_captured.stderr', 'where-allowed-2.rs', 'where-allowed-2.stderr', 'issues-71798.rs', 'issues-71798.stderr', 'lifetime-elision-return-type-trait.rs', 'lifetime-elision-return-type-trait.stderr', 'impl-trait-return-trailing-semicolon.rs', 'impl-trait-return-trailing-semicolon.stderr', 'issue-81098.rs', 'issue-81098.stderr', 'missing-lifetimes-in-signature.nll.stderr', 'missing-lifetimes-in-signature.rs', 'missing-lifetimes-in-signature.stderr', 'nested-tait-inference.rs', 'nested-tait-inference.stderr', 'nested-tait-inference2.rs', 'nested-tait-inference2.stderr']","['compiler/rustc_typeck/src/check', 'src/test/ui/associated-types', 'src/test/ui/associated-types', 'src/test/ui', 'src/test/ui', 'src/test/ui/const-generics/defaults', 'src/test/ui/const-generics/defaults', 'src/test/ui/generator', 'src/test/ui/generator', 'src/test/ui/generator', 'src/test/ui/generator', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait/issues', 'src/test/ui/impl-trait/issues', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui', 'src/test/ui', 'src/test/ui/lifetimes', 'src/test/ui/lifetimes', 'src/test/ui/suggestions', 'src/test/ui/suggestions', 'src/test/ui/suggestions', 'src/test/ui/suggestions', 'src/test/ui/suggestions/lifetimes', 'src/test/ui/suggestions/lifetimes', 'src/test/ui/suggestions/lifetimes', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait']",P-high,0,"use core::marker::PhantomData;
 
 fn weird() -> PhantomData<impl Sized> {
 PhantomData
 }","use core::marker::PhantomData;
 
 fn weird() -> PhantomData<impl Sized> {
 PhantomData
 }",1,,,,,,,,
96360,"{'A-trait-system', 'A-trait-objects', 'T-types', 'C-bug'}",https://github.com/rust-lang/rust/issues/96360,valid,developer,4. Diagnostic Issues-Incorrect Warning/Error,,2. HIR-trait solving,1. Type-Trait & Bound,2,"`dyn XXX` had impl `Debug`, but `dyn XXX + Send` can't Debug.",2022-04-24T10:10:36Z,2024-11-25T06:05:01Z,119338,https://github.com/rust-lang/rust/pull/119338,,,,945,,,,,0,"use std::fmt;
 
 pub trait ConnectionDriver {
 fn name(&self) -> String;
 }
 impl fmt::Debug for dyn ConnectionDriver {
 fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result {
 f.write_fmt(format_args!(""name: {}"", self.name()))
 }
 }
 
 struct Wifi;
 impl ConnectionDriver for Wifi {
 fn name(&self) -> String {
 String::from(""wifi"")
 }
 }
 
 // type C = Box<dyn ConnectionDriver>; // this can work
 type C = Box<dyn ConnectionDriver + Send>; // this can't work
 pub struct Connection(pub C);
 
 
 fn main() {
 let conn = Connection(Box::new(Wifi));
 println!(""{:?}"", conn.0);
 }","use std::fmt;
 
 pub trait ConnectionDriver {
 fn name(&self) -> String;
 }
 impl fmt::Debug for dyn ConnectionDriver {
 fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result {
 f.write_fmt(format_args!(""name: {}"", self.name()))
 }
 }
 
 struct Wifi;
 impl ConnectionDriver for Wifi {
 fn name(&self) -> String {
 String::from(""wifi"")
 }
 }
 
 // type C = Box<dyn ConnectionDriver>; // this can work
 type C = Box<dyn ConnectionDriver + Send>; // this can't work
 pub struct Connection(pub C);
 
 
 fn main() {
 let conn = Connection(Box::new(Wifi));
 println!(""{:?}"", conn.0);
 }",,,1,1,1,,,,
96300,"{'A-inference', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/96300,duplicate,,,,,,,Const parameter defaults are not used as a fallback during type inference,2022-04-21T23:32:28Z,2024-01-23T11:42:19Z,,,,,,641,,,,,0,,,,,,,,,,,
96262,"{'T-lang', 'A-type-system'}",https://github.com/rust-lang/rust/issues/96262,Not a bug,,,,,,,Incorrect reporting of non-exhaustive match branches of mod operation on unsigned integer,2022-04-20T23:08:36Z,2022-04-25T00:10:51Z,,,,,,4,,,,,0,,,,,,,,,,,
96194,"{'A-impl-trait', 'T-lang', 'T-compiler'}",https://github.com/rust-lang/rust/issues/96194,exclude,,,,,,,nested RPIT and HRTB: unclear semantics and future incompatibility,2022-04-18T23:01:19Z,2022-11-11T15:20:15Z,,,,,,206,,,,,1,,,,,,,,,,,
95777,"{'A-trait-system', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/95777,duplicate,,,,,,,Comparisons with concrete types break in the presence of inapplicable `where` bounds,2022-04-07T18:30:16Z,2024-01-24T13:36:27Z,,,,,,656,,,,,0,,,,,,,,,,,
95527,"{'A-lifetimes', 'fixed-by-NLL', 'T-compiler', 'C-bug', 'A-diagnostics', 'D-confusing'}",https://github.com/rust-lang/rust/issues/95527,Not reproducible anymore,members,2. Correctness Issues-Completeness Issues,,,,,Weird lifetime error on closure in thread::scope,2022-03-31T15:31:47Z,2022-06-11T09:02:09Z,,,,,,71,,,,,0,,,,,,,,,,,
95412,"{'A-async-await', 'C-bug', 'AsyncAwait-Triaged', 'A-lifetimes'}",https://github.com/rust-lang/rust/issues/95412,Not reproducible anymore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95404,"{'A-lifetimes', 'AsyncAwait-Polish', 'A-async-await', 'T-compiler', 'AsyncAwait-Triaged', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/95404,Not reproducible anymore,,4. Diagnostic Issues-Improper Fix Suggestion,,,,,Confusing error message with borrows and dyn Error,2022-03-28T14:17:51Z,2023-07-18T03:35:52Z,,,,,,476,,,,,0,,,,,,,,,,,
95277,"{'A-lifetimes', 'A-closures', 'T-compiler', 'A-diagnostics', 'D-confusing'}",https://github.com/rust-lang/rust/issues/95277,Not a bug,,4. Diagnostic Issues-Incorrect Warning/Error,,,,,Poor error message with a function that takes a closure that takes a reference,2022-03-24T17:03:24Z,2023-12-18T14:41:51Z,,,,,,633,,,,,0,,,,,,,,,,,
95187,"{'A-trait-system', 'F-const_trait_impl', 'requires-nightly', 'F-specialization', 'C-bug', 'A-specialization'}",https://github.com/rust-lang/rust/issues/95187,exclude,,,,,,,`min_specialization` does not equate `T: ~const Trait` with `T: Trait`,2022-03-21T22:33:48Z,2022-11-11T23:20:12Z,,,,,,235,307,"['min_specialization.rs', 'const-default-const-specialized.rs', 'const-default-non-const-specialized.rs', 'const-default-non-const-specialized.stderr', 'default-keyword.rs', 'issue-95186-specialize-on-tilde-const.rs', 'issue-95187-same-trait-bound-different-constness.rs', 'non-const-default-const-specialized.rs', 'non-const-default-const-specialized.stderr']","['compiler/rustc_hir_analysis/src/impl_wf_check', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization']",,0,,,,,,,,,,,
95186,"{'A-trait-system', 'F-const_trait_impl', 'requires-nightly', 'F-specialization', 'C-bug', 'A-specialization'}",https://github.com/rust-lang/rust/issues/95186,valid,developer,2. Correctness Issues-Completeness Issues,,2. HIR-type & wf check,1. Type-Trait & Bound,1,`min_specialization` does not allow specializing on `~const` trait bounds,2022-03-21T22:14:38Z,2022-11-11T23:20:11Z,95292,https://github.com/rust-lang/rust/pull/95292,,,,235,307,"['min_specialization.rs', 'const-default-const-specialized.rs', 'const-default-non-const-specialized.rs', 'const-default-non-const-specialized.stderr', 'default-keyword.rs', 'issue-95186-specialize-on-tilde-const.rs', 'issue-95187-same-trait-bound-different-constness.rs', 'non-const-default-const-specialized.rs', 'non-const-default-const-specialized.stderr']","['compiler/rustc_hir_analysis/src/impl_wf_check', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization', 'src/test/ui/rfc-2632-const-trait-impl/specialization']",,0,"#![feature(rustc_attrs)]
 #![feature(min_specialization)]
 #![feature(const_trait_impl)]
 
 #[rustc_specialization_trait]
 trait Specialize {}
 
 trait Foo {}
 
 impl<T> const Foo for T {}
 
 impl<T> const Foo for T
 where
 T: ~const Specialize
 {}","#![feature(rustc_attrs)]
 #![feature(min_specialization)]
 #![feature(const_trait_impl)]
 
 #[rustc_specialization_trait]
 trait Specialize {}
 
 trait Foo {}
 
 impl<T> const Foo for T {}
 
 impl<T> const Foo for T
 where
 T: ~const Specialize
 {}",,,,,,,,,"#![feature(rustc_attrs)]
#![feature(min_specialization)]
#![feature(const_trait_impl)]"
95182,"{'A-lifetimes', 'A-higher-ranked', 'A-async-await', 'T-compiler', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/95182,Not reproducible anymore,,,,,,,Ambiguous output when higher rank trait bound is not met,2022-03-21T21:04:15Z,2024-09-25T00:24:39Z,,,,,,918,,,,,0,,,,,,,,,,,
95162,"{'T-compiler', 'A-mir-opt', 'A-MIR', 'C-bug'}",https://github.com/rust-lang/rust/issues/95162,valid,developer,3. Miscompilation-Safe Rust Causes UB,,3. MIR-MIR Transform,3. Opt-Wrong Implementations,1,Early otherwise branch MIR opt is unsound,2022-03-21T05:16:52Z,2024-04-09T03:03:13Z,122387,https://github.com/rust-lang/rust/pull/122387,Re-enable the early otherwise branch optimization,2024/3/12 14:43,2024/4/9 3:03,749,894,"['early_otherwise_branch.rs', 'enum-early-otherwise-branch.rs', 'early_otherwise_branch.opt1.EarlyOtherwiseBranch.diff', 'early_otherwise_branch.opt2.EarlyOtherwiseBranch.diff', 'early_otherwise_branch.opt3.EarlyOtherwiseBranch.diff', 'early_otherwise_branch.opt4.EarlyOtherwiseBranch.diff', 'early_otherwise_branch.rs', 'early_otherwise_branch_3_element_tuple.opt1.EarlyOtherwiseBranch.diff', 'early_otherwise_branch_3_element_tuple.opt2.EarlyOtherwiseBranch.diff', 'early_otherwise_branch_3_element_tuple.rs', 'early_otherwise_branch_68867.rs', 'early_otherwise_branch_68867.try_sum.EarlyOtherwiseBranch.diff', 'early_otherwise_branch_noopt.rs', 'early_otherwise_branch_soundness.no_deref_ptr.EarlyOtherwiseBranch.diff', 'early_otherwise_branch_soundness.no_downcast.EarlyOtherwiseBranch.diff', 'early_otherwise_branch_soundness.rs']","['compiler/rustc_mir_transform/src', 'tests/codegen/enum', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt']",,0,"let Q = val;
 if discriminant(P) == otherwise {
 let ptr = &mut Q as *mut _ as *mut u8;
 unsafe { *ptr = 10; } // Any invalid value for the type
 }
 
 match P {
 A => match Q {
 A => {
 // code
 }
 _ => {
 // don't use Q
 }
 }
 _ => {
 // don't use Q
 }
 };","let Q = val;
 if discriminant(P) == otherwise {
 let ptr = &mut Q as *mut _ as *mut u8;
 unsafe { *ptr = 10; } // Any invalid value for the type
 }
 
 match P {
 A => match Q {
 A => {
 // code
 }
 _ => {
 // don't use Q
 }
 }
 _ => {
 // don't use Q
 }
 };",,,,,1,,,,
95004,"{'E-mentor', 'A-HIR', 'E-medium', 'E-help-wanted'}",https://github.com/rust-lang/rust/issues/95004,exclude,,,,,,,Refactor HIR item-like traversal,2022-03-16T12:57:54Z,2022-06-11T22:15:18Z,,,,,,87,,,,,0,,,,,,,,,,,
94940,"{'A-trait-system', 'A-coherence', 'T-types', 'C-discussion'}",https://github.com/rust-lang/rust/issues/94940,Not reproducible anymore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94843,"{'A-async-await', 'T-compiler', 'C-bug', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/94843,Not reproducible anymore,,,,,,,Additional let bindings needed to avoid `Sync`,2022-03-11T11:28:48Z,2024-01-24T13:20:10Z,,,,,,684,,,,,0,,,,,,,,,,,
94715,"{'T-compiler', 'A-diagnostics', 'A-lifetimes', 'D-confusing'}",https://github.com/rust-lang/rust/issues/94715,Not reproducible anymore,,4. Diagnostic Issues-Improper Fix Suggestion,,,,,"Confusing lifetime diagnostics hint: ""note: expected `&str` found `&str`""",2022-03-07T23:05:42Z,2022-06-19T23:01:31Z,,,,,,103,,,,,0,,,,,,,,,,,
94492,"{'T-compiler', 'A-borrow-checker', 'A-diagnostics', 'A-suggestion-diagnostics', 'P-low'}",https://github.com/rust-lang/rust/issues/94492,valid,developer,4. Diagnostic Issues-Improper Fix Suggestion,,2. HIR-report,2. Ownership-Lifetime,1,Suggesting adding lifetime to return type,2022-03-01T17:43:23Z,2024-09-08T09:07:19Z,94464,https://github.com/rust-lang/rust/pull/94464,,,,921,,,,P-low,0,"trait T {
 fn foo(&self, x: &i32) -> Option<&i32> {
 Some(x)
 }
 }","trait T {
 fn foo(&self, x: &i32) -> Option<&i32> {
 Some(x)
 }
 }",,,,,,,,,
94429,"{'I-ICE', 'F-type_alias_impl_trait', 'glacier', 'A-impl-trait', 'E-needs-test', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/94429,Not reproducible anymore,developer,1. Crash-Front-end Panic,,,,,ICE on wrong generator yield/return type when using type_alias_impl_trait,2022-02-27T17:30:12Z,2022-05-04T12:26:02Z,96686,https://github.com/rust-lang/rust/pull/96686,Add some TAIT-related tests,2022/5/4 0:19,2022/5/4 12:26,65,123,"['issue-53398-cyclic-types.rs', 'issue-53398-cyclic-types.stderr', 'issue-58662-generator-with-lifetime.rs', 'issue-89952.rs', 'issue-94429.rs', 'issue-94429.stderr']","['src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait']",,0,,,,,,,,,,,
94374,"{'T-compiler', 'C-bug', 'A-borrow-checker', 'A-diagnostics', 'D-confusing'}",https://github.com/rust-lang/rust/issues/94374,Not reproducible anymore,,4. Diagnostic Issues-Improper Fix Suggestion,,,,,Confusing borrowck error when multiple borrow errors in different match arms,2022-02-25T20:43:50Z,2023-11-16T17:29:24Z,,,,,,628,,,,,0,,,,,,,,,,,
94207,"{'A-higher-ranked', 'T-compiler', 'A-diagnostics', 'A-lifetimes'}",https://github.com/rust-lang/rust/issues/94207,Not reproducible anymore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94056,"{'A-closures', 'D-newcomer-roadblock', 'T-compiler', 'D-terse', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/94056,valid,developer,4. Diagnostic Issues-Improper Fix Suggestion,,3. MIR-report,2. Ownership-Borrow&Move,1,"The ""this function takes ownership of the receiver `self`"" diagnostic hint not shown inside closures",2022-02-16T16:32:09Z,2022-03-09T11:39:33Z,94515,https://github.com/rust-lang/rust/pull/94515,,,,20,531,"['conflict_errors.rs', 'mod.rs', 'move_errors.rs', 'borrowck-feature-nll-overrides-migrate.edition.stderr', 'borrowck-feature-nll-overrides-migrate.zflag.stderr', 'borrowck-move-by-capture.stderr', 'borrowck-move-out-of-overloaded-auto-deref.stderr', 'issue-27282-mutation-in-guard.stderr', 'unboxed-closures-move-upvar-from-non-once-ref-closure.stderr', 'E0507.stderr', 'issue-27282-move-ref-mut-into-guard.stderr', 'issue-61108.stderr', 'issue-64559.stderr', 'issue-82916.stderr', 'issue-46099-move-in-macro.stderr', 'move-fn-self-receiver.stderr', 'move-in-guard-2.stderr', 'match-guards-always-borrow.stderr', 'borrow-for-loop-head.stderr', 'for-i-in-vec.stderr', 'option-content-move2.stderr']","['compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/diagnostics', 'src/test/ui/borrowck', 'src/test/ui/borrowck', 'src/test/ui/borrowck', 'src/test/ui/borrowck', 'src/test/ui/borrowck', 'src/test/ui/borrowck', 'src/test/ui/error-codes', 'src/test/ui/issues', 'src/test/ui/issues', 'src/test/ui/issues', 'src/test/ui/loops', 'src/test/ui/moves', 'src/test/ui/moves', 'src/test/ui/moves', 'src/test/ui/nll', 'src/test/ui/suggestions', 'src/test/ui/suggestions', 'src/test/ui/suggestions']",,0,"fn testcase(items: &[u64]) -> Abc {
 let mut abc = Abc { bar: Vec::new() };
 items.iter().for_each(|item| abc.update(*item));
 abc
 }
 
 struct Abc {
 bar: Vec<u64>,
 }
 
 impl Abc {
 fn update(mut self, bar: u64) {
 // ^^^^^^^^ the issue is here, this should be `&mut self`
 self.bar.push(bar);
 }
 }","fn testcase(items: &[u64]) -> Abc {
 let mut abc = Abc { bar: Vec::new() };
 items.iter().for_each(|item| abc.update(*item));
 abc
 }
 
 struct Abc {
 bar: Vec<u64>,
 }
 
 impl Abc {
 fn update(mut self, bar: u64) {
 // ^^^^^^^^ the issue is here, this should be `&mut self`
 self.bar.push(bar);
 }
 }",,,,,,,,,
